CCAA,INFRACCIÓN,AÑO,EDAD,SEXO,VICTIMAS
CANARIAS,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,29
CANARIAS,ORDEN PÚBLICO,2010,18-30,MASCULINO,197
CANARIAS,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,27
CANTABRIA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,688
CANTABRIA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,41
CANTABRIA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,1
CANTABRIA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,1
CANTABRIA,PATRIMONIO,2010,18-30,MASCULINO,818
CANTABRIA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,1
CANTABRIA,FALSEDADES,2010,18-30,MASCULINO,3
CANTABRIA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
CANTABRIA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,5
CANTABRIA,ORDEN PÚBLICO,2010,18-30,MASCULINO,30
CANTABRIA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,4
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,2.646
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,130
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2010,18-30,MASCULINO,3
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2010,18-30,MASCULINO,11
CASTILLA Y LEÓN,PATRIMONIO,2010,18-30,MASCULINO,5.498
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,2
CASTILLA Y LEÓN,FALSEDADES,2010,18-30,MASCULINO,28
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,12
CASTILLA Y LEÓN,ORDEN PÚBLICO,2010,18-30,MASCULINO,92
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,28
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,2.140
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,142
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,7
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,1
CASTILLA - LA MANCHA,PATRIMONIO,2010,18-30,MASCULINO,3.066
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,12
CASTILLA - LA MANCHA,FALSEDADES,2010,18-30,MASCULINO,43
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,22
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2010,18-30,MASCULINO,176
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,34
CATALUÑA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,20
CATALUÑA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,2
CATALUÑA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,7
CATALUÑA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,0
CATALUÑA,PATRIMONIO,2010,18-30,MASCULINO,520
CATALUÑA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
CATALUÑA,FALSEDADES,2010,18-30,MASCULINO,32
CATALUÑA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
CATALUÑA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,0
CATALUÑA,ORDEN PÚBLICO,2010,18-30,MASCULINO,15
CATALUÑA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,115
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,5.487
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,558
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,39
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,21
COMUNITAT VALENCIANA,PATRIMONIO,2010,18-30,MASCULINO,16.467
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,33
COMUNITAT VALENCIANA,FALSEDADES,2010,18-30,MASCULINO,114
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,1
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,61
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2010,18-30,MASCULINO,654
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,83
EXTREMADURA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,1.118
EXTREMADURA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,68
EXTREMADURA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,5
EXTREMADURA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,4
EXTREMADURA,PATRIMONIO,2010,18-30,MASCULINO,2.137
EXTREMADURA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,3
EXTREMADURA,FALSEDADES,2010,18-30,MASCULINO,16
EXTREMADURA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,12
EXTREMADURA,ORDEN PÚBLICO,2010,18-30,MASCULINO,79
EXTREMADURA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,10
GALICIA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,2.589
GALICIA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,126
GALICIA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,8
GALICIA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,5
GALICIA,PATRIMONIO,2010,18-30,MASCULINO,3.699
GALICIA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,6
GALICIA,FALSEDADES,2010,18-30,MASCULINO,19
GALICIA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
GALICIA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,15
GALICIA,ORDEN PÚBLICO,2010,18-30,MASCULINO,122
GALICIA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,11
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2010,18-30,MASCULINO,6.298
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2010,18-30,MASCULINO,535
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2010,18-30,MASCULINO,37
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2010,18-30,MASCULINO,24
MADRID (COMUNIDAD DE),PATRIMONIO,2010,18-30,MASCULINO,29.347
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,28
MADRID (COMUNIDAD DE),FALSEDADES,2010,18-30,MASCULINO,232
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2010,18-30,MASCULINO,1
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2010,18-30,MASCULINO,64
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2010,18-30,MASCULINO,451
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,58
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2010,18-30,MASCULINO,1.789
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2010,18-30,MASCULINO,124
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2010,18-30,MASCULINO,6
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2010,18-30,MASCULINO,5
MURCIA (REGIÓN DE),PATRIMONIO,2010,18-30,MASCULINO,3.133
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,5
MURCIA (REGIÓN DE),FALSEDADES,2010,18-30,MASCULINO,42
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2010,18-30,MASCULINO,22
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2010,18-30,MASCULINO,193
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,17
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2010,18-30,MASCULINO,318
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2010,18-30,MASCULINO,71
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2010,18-30,MASCULINO,1
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2010,18-30,MASCULINO,3
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2010,18-30,MASCULINO,1.060
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2010,18-30,MASCULINO,12
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2010,18-30,MASCULINO,1
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2010,18-30,MASCULINO,1
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2010,18-30,MASCULINO,10
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,19
PAÍS VASCO,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,10
PAÍS VASCO,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,2
PAÍS VASCO,LIBERTAD SEXUAL,2010,18-30,MASCULINO,0
PAÍS VASCO,RELACIONES FAMILIARES,2010,18-30,MASCULINO,0
PAÍS VASCO,PATRIMONIO,2010,18-30,MASCULINO,163
PAÍS VASCO,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
PAÍS VASCO,FALSEDADES,2010,18-30,MASCULINO,11
PAÍS VASCO,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,0
PAÍS VASCO,ORDEN PÚBLICO,2010,18-30,MASCULINO,0
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,0
RIOJA (LA),CONTRA LAS PERSONAS,2010,18-30,MASCULINO,332
RIOJA (LA),CONTRA LA LIBERTAD,2010,18-30,MASCULINO,16
RIOJA (LA),LIBERTAD SEXUAL,2010,18-30,MASCULINO,1
RIOJA (LA),RELACIONES FAMILIARES,2010,18-30,MASCULINO,0
RIOJA (LA),PATRIMONIO,2010,18-30,MASCULINO,465
RIOJA (LA),SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
RIOJA (LA),FALSEDADES,2010,18-30,MASCULINO,2
RIOJA (LA),ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
RIOJA (LA),ADMÓN. JUSTICIA,2010,18-30,MASCULINO,4
RIOJA (LA),ORDEN PÚBLICO,2010,18-30,MASCULINO,22
RIOJA (LA),LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
RIOJA (LA),OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,4
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,193
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,13
CIUDAD AUTÓNOMA DE CEUTA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,PATRIMONIO,2010,18-30,MASCULINO,74
CIUDAD AUTÓNOMA DE CEUTA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,FALSEDADES,2010,18-30,MASCULINO,1
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,1
CIUDAD AUTÓNOMA DE CEUTA,ORDEN PÚBLICO,2010,18-30,MASCULINO,7
CIUDAD AUTÓNOMA DE CEUTA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE CEUTA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,14
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,209
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,7
CIUDAD AUTÓNOMA DE MELILLA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2010,18-30,MASCULINO,73
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,1
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2010,18-30,MASCULINO,8
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,29
EXTRANJERA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,8
EXTRANJERA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,6
EXTRANJERA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,1
EXTRANJERA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,0
EXTRANJERA,PATRIMONIO,2010,18-30,MASCULINO,1.922
EXTRANJERA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
EXTRANJERA,FALSEDADES,2010,18-30,MASCULINO,15
EXTRANJERA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,0
EXTRANJERA,ORDEN PÚBLICO,2010,18-30,MASCULINO,1
EXTRANJERA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,1
DESCONOCIDA,CONTRA LAS PERSONAS,2010,18-30,MASCULINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2010,18-30,MASCULINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2010,18-30,MASCULINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2010,18-30,MASCULINO,0
DESCONOCIDA,PATRIMONIO,2010,18-30,MASCULINO,2
DESCONOCIDA,SEGURIDAD COLECTIVA,2010,18-30,MASCULINO,0
DESCONOCIDA,FALSEDADES,2010,18-30,MASCULINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2010,18-30,MASCULINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2010,18-30,MASCULINO,0
DESCONOCIDA,ORDEN PÚBLICO,2010,18-30,MASCULINO,1
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2010,18-30,MASCULINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2010,18-30,MASCULINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,10.751
ANDALUCÍA,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,696
ANDALUCÍA,LIBERTAD SEXUAL,2011,18-30,MASCULINO,48
ANDALUCÍA,RELACIONES FAMILIARES,2011,18-30,MASCULINO,37
ANDALUCÍA,PATRIMONIO,2011,18-30,MASCULINO,26.131
ANDALUCÍA,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,67
ANDALUCÍA,FALSEDADES,2011,18-30,MASCULINO,221
ANDALUCÍA,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,1
ANDALUCÍA,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,274
ANDALUCÍA,ORDEN PÚBLICO,2011,18-30,MASCULINO,339
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,160
ARAGÓN,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,1.377
ARAGÓN,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,97
ARAGÓN,LIBERTAD SEXUAL,2011,18-30,MASCULINO,8
ARAGÓN,RELACIONES FAMILIARES,2011,18-30,MASCULINO,5
ARAGÓN,PATRIMONIO,2011,18-30,MASCULINO,3.158
ARAGÓN,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,20
ARAGÓN,FALSEDADES,2011,18-30,MASCULINO,32
ARAGÓN,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,0
ARAGÓN,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,29
ARAGÓN,ORDEN PÚBLICO,2011,18-30,MASCULINO,53
ARAGÓN,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,18
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2011,18-30,MASCULINO,932
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2011,18-30,MASCULINO,39
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2011,18-30,MASCULINO,2
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2011,18-30,MASCULINO,6
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2011,18-30,MASCULINO,1.382
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,5
ASTURIAS (PRINCIPADO DE),FALSEDADES,2011,18-30,MASCULINO,7
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2011,18-30,MASCULINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2011,18-30,MASCULINO,22
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2011,18-30,MASCULINO,18
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,2
BALEARS (ILLES),CONTRA LAS PERSONAS,2011,18-30,MASCULINO,1.619
BALEARS (ILLES),CONTRA LA LIBERTAD,2011,18-30,MASCULINO,166
BALEARS (ILLES),LIBERTAD SEXUAL,2011,18-30,MASCULINO,18
BALEARS (ILLES),RELACIONES FAMILIARES,2011,18-30,MASCULINO,6
BALEARS (ILLES),PATRIMONIO,2011,18-30,MASCULINO,4.773
BALEARS (ILLES),SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,12
BALEARS (ILLES),FALSEDADES,2011,18-30,MASCULINO,31
BALEARS (ILLES),ADMÓN. PÚBLICA,2011,18-30,MASCULINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2011,18-30,MASCULINO,22
BALEARS (ILLES),ORDEN PÚBLICO,2011,18-30,MASCULINO,73
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,28
CANARIAS,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,2.952
CANARIAS,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,167
CANARIAS,LIBERTAD SEXUAL,2011,18-30,MASCULINO,11
CANARIAS,RELACIONES FAMILIARES,2011,18-30,MASCULINO,19
CANARIAS,PATRIMONIO,2011,18-30,MASCULINO,5.371
CANARIAS,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,12
CANARIAS,FALSEDADES,2011,18-30,MASCULINO,29
CANARIAS,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,1
CANARIAS,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,34
CANARIAS,ORDEN PÚBLICO,2011,18-30,MASCULINO,71
CANARIAS,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,22
CANTABRIA,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,713
CANTABRIA,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,40
CANTABRIA,LIBERTAD SEXUAL,2011,18-30,MASCULINO,0
CANTABRIA,RELACIONES FAMILIARES,2011,18-30,MASCULINO,1
CANTABRIA,PATRIMONIO,2011,18-30,MASCULINO,829
CANTABRIA,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,1
CANTABRIA,FALSEDADES,2011,18-30,MASCULINO,4
CANTABRIA,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,0
CANTABRIA,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,12
CANTABRIA,ORDEN PÚBLICO,2011,18-30,MASCULINO,16
CANTABRIA,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,6
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,2.614
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,94
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2011,18-30,MASCULINO,4
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2011,18-30,MASCULINO,9
CASTILLA Y LEÓN,PATRIMONIO,2011,18-30,MASCULINO,4.527
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,7
CASTILLA Y LEÓN,FALSEDADES,2011,18-30,MASCULINO,30
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,30
CASTILLA Y LEÓN,ORDEN PÚBLICO,2011,18-30,MASCULINO,49
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,21
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,2.093
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,146
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2011,18-30,MASCULINO,5
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2011,18-30,MASCULINO,4
CASTILLA - LA MANCHA,PATRIMONIO,2011,18-30,MASCULINO,2.887
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,10
CASTILLA - LA MANCHA,FALSEDADES,2011,18-30,MASCULINO,43
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,1
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,46
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2011,18-30,MASCULINO,83
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,45
CATALUÑA,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,19
CATALUÑA,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,4
CATALUÑA,LIBERTAD SEXUAL,2011,18-30,MASCULINO,5
CATALUÑA,RELACIONES FAMILIARES,2011,18-30,MASCULINO,4
CATALUÑA,PATRIMONIO,2011,18-30,MASCULINO,510
CATALUÑA,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,0
CATALUÑA,FALSEDADES,2011,18-30,MASCULINO,42
CATALUÑA,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,0
CATALUÑA,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,1
CATALUÑA,ORDEN PÚBLICO,2011,18-30,MASCULINO,17
CATALUÑA,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,73
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,5.445
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,469
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2011,18-30,MASCULINO,43
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2011,18-30,MASCULINO,29
COMUNITAT VALENCIANA,PATRIMONIO,2011,18-30,MASCULINO,14.269
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,34
COMUNITAT VALENCIANA,FALSEDADES,2011,18-30,MASCULINO,138
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,2
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,96
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2011,18-30,MASCULINO,216
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2011,18-30,MASCULINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2011,18-30,MASCULINO,78
EXTREMADURA,CONTRA LAS PERSONAS,2011,18-30,MASCULINO,1.125
EXTREMADURA,CONTRA LA LIBERTAD,2011,18-30,MASCULINO,71
EXTREMADURA,LIBERTAD SEXUAL,2011,18-30,MASCULINO,9
EXTREMADURA,RELACIONES FAMILIARES,2011,18-30,MASCULINO,10
EXTREMADURA,PATRIMONIO,2011,18-30,MASCULINO,1.956
EXTREMADURA,SEGURIDAD COLECTIVA,2011,18-30,MASCULINO,3
EXTREMADURA,FALSEDADES,2011,18-30,MASCULINO,23
EXTREMADURA,ADMÓN. PÚBLICA,2011,18-30,MASCULINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2011,18-30,MASCULINO,15
EXTREMADURA,ORDEN PÚBLICO,2011,18-30,MASCULINO,45
