CCAA,INFRACCIÓN,AÑO,EDAD,SEXO,VICTIMAS
CANARIAS,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,142
CANARIAS,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,80
CANARIAS,LIBERTAD SEXUAL,2016,0-13,FEMENINO,115
CANARIAS,RELACIONES FAMILIARES,2016,0-13,FEMENINO,14
CANARIAS,PATRIMONIO,2016,0-13,FEMENINO,26
CANARIAS,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,4
CANARIAS,FALSEDADES,2016,0-13,FEMENINO,3
CANARIAS,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
CANARIAS,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,4
CANARIAS,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
CANARIAS,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,6
CANTABRIA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,13
CANTABRIA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,14
CANTABRIA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,24
CANTABRIA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,1
CANTABRIA,PATRIMONIO,2016,0-13,FEMENINO,12
CANTABRIA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
CANTABRIA,FALSEDADES,2016,0-13,FEMENINO,1
CANTABRIA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
CANTABRIA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
CANTABRIA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
CANTABRIA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,1
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,57
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,42
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2016,0-13,FEMENINO,62
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2016,0-13,FEMENINO,11
CASTILLA Y LEÓN,PATRIMONIO,2016,0-13,FEMENINO,22
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
CASTILLA Y LEÓN,FALSEDADES,2016,0-13,FEMENINO,1
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
CASTILLA Y LEÓN,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,3
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,92
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,49
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,100
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,14
CASTILLA - LA MANCHA,PATRIMONIO,2016,0-13,FEMENINO,19
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
CASTILLA - LA MANCHA,FALSEDADES,2016,0-13,FEMENINO,3
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,2
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,11
CATALUÑA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,2
CATALUÑA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,4
CATALUÑA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,6
CATALUÑA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,4
CATALUÑA,PATRIMONIO,2016,0-13,FEMENINO,4
CATALUÑA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
CATALUÑA,FALSEDADES,2016,0-13,FEMENINO,0
CATALUÑA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
CATALUÑA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
CATALUÑA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
CATALUÑA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,1
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,256
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,119
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,289
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,116
COMUNITAT VALENCIANA,PATRIMONIO,2016,0-13,FEMENINO,102
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
COMUNITAT VALENCIANA,FALSEDADES,2016,0-13,FEMENINO,1
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,15
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,16
EXTREMADURA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,46
EXTREMADURA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,21
EXTREMADURA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,27
EXTREMADURA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,6
EXTREMADURA,PATRIMONIO,2016,0-13,FEMENINO,8
EXTREMADURA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
EXTREMADURA,FALSEDADES,2016,0-13,FEMENINO,1
EXTREMADURA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,1
EXTREMADURA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
EXTREMADURA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,2
GALICIA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,67
GALICIA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,42
GALICIA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,84
GALICIA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,10
GALICIA,PATRIMONIO,2016,0-13,FEMENINO,12
GALICIA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,1
GALICIA,FALSEDADES,2016,0-13,FEMENINO,1
GALICIA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
GALICIA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,1
GALICIA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
GALICIA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,3
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2016,0-13,FEMENINO,275
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2016,0-13,FEMENINO,121
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2016,0-13,FEMENINO,268
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2016,0-13,FEMENINO,52
MADRID (COMUNIDAD DE),PATRIMONIO,2016,0-13,FEMENINO,176
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
MADRID (COMUNIDAD DE),FALSEDADES,2016,0-13,FEMENINO,2
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2016,0-13,FEMENINO,1
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2016,0-13,FEMENINO,3
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2016,0-13,FEMENINO,1
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,4
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2016,0-13,FEMENINO,86
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2016,0-13,FEMENINO,42
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2016,0-13,FEMENINO,81
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2016,0-13,FEMENINO,16
MURCIA (REGIÓN DE),PATRIMONIO,2016,0-13,FEMENINO,24
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
MURCIA (REGIÓN DE),FALSEDADES,2016,0-13,FEMENINO,4
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2016,0-13,FEMENINO,4
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2016,0-13,FEMENINO,0
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2016,0-13,FEMENINO,36
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2016,0-13,FEMENINO,24
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2016,0-13,FEMENINO,35
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2016,0-13,FEMENINO,5
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2016,0-13,FEMENINO,10
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2016,0-13,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2016,0-13,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2016,0-13,FEMENINO,2
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2016,0-13,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,0
PAÍS VASCO,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,0
PAÍS VASCO,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,0
PAÍS VASCO,LIBERTAD SEXUAL,2016,0-13,FEMENINO,4
PAÍS VASCO,RELACIONES FAMILIARES,2016,0-13,FEMENINO,2
PAÍS VASCO,PATRIMONIO,2016,0-13,FEMENINO,2
PAÍS VASCO,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
PAÍS VASCO,FALSEDADES,2016,0-13,FEMENINO,0
PAÍS VASCO,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
PAÍS VASCO,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,0
RIOJA (LA),CONTRA LAS PERSONAS,2016,0-13,FEMENINO,21
RIOJA (LA),CONTRA LA LIBERTAD,2016,0-13,FEMENINO,5
RIOJA (LA),LIBERTAD SEXUAL,2016,0-13,FEMENINO,17
RIOJA (LA),RELACIONES FAMILIARES,2016,0-13,FEMENINO,1
RIOJA (LA),PATRIMONIO,2016,0-13,FEMENINO,7
RIOJA (LA),SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
RIOJA (LA),FALSEDADES,2016,0-13,FEMENINO,0
RIOJA (LA),ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
RIOJA (LA),ADMÓN. JUSTICIA,2016,0-13,FEMENINO,1
RIOJA (LA),ORDEN PÚBLICO,2016,0-13,FEMENINO,0
RIOJA (LA),LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
RIOJA (LA),OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,14
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,6
CIUDAD AUTÓNOMA DE CEUTA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,11
CIUDAD AUTÓNOMA DE CEUTA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,2
CIUDAD AUTÓNOMA DE CEUTA,PATRIMONIO,2016,0-13,FEMENINO,3
CIUDAD AUTÓNOMA DE CEUTA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,FALSEDADES,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,12
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,6
CIUDAD AUTÓNOMA DE MELILLA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,7
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2016,0-13,FEMENINO,2
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,2
EXTRANJERA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,7
EXTRANJERA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,2
EXTRANJERA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,3
EXTRANJERA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,6
EXTRANJERA,PATRIMONIO,2016,0-13,FEMENINO,4
EXTRANJERA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
EXTRANJERA,FALSEDADES,2016,0-13,FEMENINO,0
EXTRANJERA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
EXTRANJERA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
EXTRANJERA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,0
DESCONOCIDA,CONTRA LAS PERSONAS,2016,0-13,FEMENINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2016,0-13,FEMENINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2016,0-13,FEMENINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2016,0-13,FEMENINO,0
DESCONOCIDA,PATRIMONIO,2016,0-13,FEMENINO,0
DESCONOCIDA,SEGURIDAD COLECTIVA,2016,0-13,FEMENINO,0
DESCONOCIDA,FALSEDADES,2016,0-13,FEMENINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2016,0-13,FEMENINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2016,0-13,FEMENINO,0
DESCONOCIDA,ORDEN PÚBLICO,2016,0-13,FEMENINO,0
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2016,0-13,FEMENINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2016,0-13,FEMENINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,1677
ANDALUCÍA,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,103
ANDALUCÍA,LIBERTAD SEXUAL,2010,14-17,MASCULINO,54
ANDALUCÍA,RELACIONES FAMILIARES,2010,14-17,MASCULINO,34
ANDALUCÍA,PATRIMONIO,2010,14-17,MASCULINO,1576
ANDALUCÍA,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,5
ANDALUCÍA,FALSEDADES,2010,14-17,MASCULINO,5
ANDALUCÍA,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,1
ANDALUCÍA,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,10
ANDALUCÍA,ORDEN PÚBLICO,2010,14-17,MASCULINO,2
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,5
ARAGÓN,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,217
ARAGÓN,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,16
ARAGÓN,LIBERTAD SEXUAL,2010,14-17,MASCULINO,12
ARAGÓN,RELACIONES FAMILIARES,2010,14-17,MASCULINO,0
ARAGÓN,PATRIMONIO,2010,14-17,MASCULINO,385
ARAGÓN,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,11
ARAGÓN,FALSEDADES,2010,14-17,MASCULINO,2
ARAGÓN,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
ARAGÓN,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,1
ARAGÓN,ORDEN PÚBLICO,2010,14-17,MASCULINO,0
ARAGÓN,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,2
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2010,14-17,MASCULINO,147
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2010,14-17,MASCULINO,6
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2010,14-17,MASCULINO,2
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2010,14-17,MASCULINO,2
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2010,14-17,MASCULINO,145
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,0
ASTURIAS (PRINCIPADO DE),FALSEDADES,2010,14-17,MASCULINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2010,14-17,MASCULINO,2
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2010,14-17,MASCULINO,2
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,0
BALEARS (ILLES),CONTRA LAS PERSONAS,2010,14-17,MASCULINO,194
BALEARS (ILLES),CONTRA LA LIBERTAD,2010,14-17,MASCULINO,17
BALEARS (ILLES),LIBERTAD SEXUAL,2010,14-17,MASCULINO,9
BALEARS (ILLES),RELACIONES FAMILIARES,2010,14-17,MASCULINO,6
BALEARS (ILLES),PATRIMONIO,2010,14-17,MASCULINO,262
BALEARS (ILLES),SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,0
BALEARS (ILLES),FALSEDADES,2010,14-17,MASCULINO,2
BALEARS (ILLES),ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2010,14-17,MASCULINO,1
BALEARS (ILLES),ORDEN PÚBLICO,2010,14-17,MASCULINO,0
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,1
CANARIAS,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,438
CANARIAS,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,26
CANARIAS,LIBERTAD SEXUAL,2010,14-17,MASCULINO,36
CANARIAS,RELACIONES FAMILIARES,2010,14-17,MASCULINO,10
CANARIAS,PATRIMONIO,2010,14-17,MASCULINO,274
CANARIAS,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,2
CANARIAS,FALSEDADES,2010,14-17,MASCULINO,0
CANARIAS,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
CANARIAS,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,0
CANARIAS,ORDEN PÚBLICO,2010,14-17,MASCULINO,0
CANARIAS,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,2
CANTABRIA,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,98
CANTABRIA,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,1
CANTABRIA,LIBERTAD SEXUAL,2010,14-17,MASCULINO,2
CANTABRIA,RELACIONES FAMILIARES,2010,14-17,MASCULINO,1
CANTABRIA,PATRIMONIO,2010,14-17,MASCULINO,57
CANTABRIA,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,0
CANTABRIA,FALSEDADES,2010,14-17,MASCULINO,0
CANTABRIA,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
CANTABRIA,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,1
CANTABRIA,ORDEN PÚBLICO,2010,14-17,MASCULINO,0
CANTABRIA,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,0
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,347
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,17
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2010,14-17,MASCULINO,9
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2010,14-17,MASCULINO,5
CASTILLA Y LEÓN,PATRIMONIO,2010,14-17,MASCULINO,342
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,0
CASTILLA Y LEÓN,FALSEDADES,2010,14-17,MASCULINO,0
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,4
CASTILLA Y LEÓN,ORDEN PÚBLICO,2010,14-17,MASCULINO,0
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,1
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,383
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,14
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2010,14-17,MASCULINO,6
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2010,14-17,MASCULINO,1
CASTILLA - LA MANCHA,PATRIMONIO,2010,14-17,MASCULINO,215
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,1
CASTILLA - LA MANCHA,FALSEDADES,2010,14-17,MASCULINO,0
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,0
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2010,14-17,MASCULINO,1
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,0
CATALUÑA,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,7
CATALUÑA,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,0
CATALUÑA,LIBERTAD SEXUAL,2010,14-17,MASCULINO,2
CATALUÑA,RELACIONES FAMILIARES,2010,14-17,MASCULINO,1
CATALUÑA,PATRIMONIO,2010,14-17,MASCULINO,10
CATALUÑA,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,0
CATALUÑA,FALSEDADES,2010,14-17,MASCULINO,0
CATALUÑA,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
CATALUÑA,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,0
CATALUÑA,ORDEN PÚBLICO,2010,14-17,MASCULINO,0
CATALUÑA,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,0
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,879
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,69
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2010,14-17,MASCULINO,35
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2010,14-17,MASCULINO,21
COMUNITAT VALENCIANA,PATRIMONIO,2010,14-17,MASCULINO,1168
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2010,14-17,MASCULINO,4
COMUNITAT VALENCIANA,FALSEDADES,2010,14-17,MASCULINO,4
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2010,14-17,MASCULINO,0
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2010,14-17,MASCULINO,5
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2010,14-17,MASCULINO,1
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2010,14-17,MASCULINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2010,14-17,MASCULINO,3
EXTREMADURA,CONTRA LAS PERSONAS,2010,14-17,MASCULINO,201
EXTREMADURA,CONTRA LA LIBERTAD,2010,14-17,MASCULINO,8
EXTREMADURA,LIBERTAD SEXUAL,2010,14-17,MASCULINO,6
EXTREMADURA,RELACIONES FAMILIARES,2010,14-17,MASCULINO,2
